9.999922513961791992e-01,7.772569006192497909e-06,3.278953641938642249e-08,2.718800358458839384e-11,1.094904433774062519e-16
4.161871292041041670e-09,9.231307543814182281e-03,7.222118228673934937e-02,9.185475707054138184e-01,5.393531663984569168e-20
9.870331287384033203e-01,1.181320566684007645e-02,1.153637771494686604e-03,1.801024932489292407e-12,9.566837421775816160e-23
5.102880110515383913e-15,1.159370440291240811e-04,4.421880294103175402e-04,9.994418025016784668e-01,4.281369229392046723e-28
5.375763773918151855e-01,4.097504615783691406e-01,5.267291516065597534e-02,3.012798970303265378e-07,8.821675430341636959e-17
7.475395302769527461e-10,1.830945722758769989e-03,3.200474753975868225e-02,9.661643505096435547e-01,6.955416641156931904e-22
5.735843660659156740e-05,9.990762472152709961e-01,8.663521730341017246e-04,1.607676908266242322e-10,2.333638898184874437e-25
9.855440258979797363e-01,1.432166341692209244e-02,1.342879404546692967e-04,1.139688343698708195e-09,6.934657033110943485e-20
1.552132879688306044e-12,3.372764913365244865e-03,6.969895362854003906e-01,2.996377050876617432e-01,1.029116320885364940e-25
4.153561803832417354e-06,6.791279315948486328e-01,3.202489316463470459e-01,6.189881241880357265e-04,2.174157321507829820e-20
9.662899971008300781e-01,3.331931680440902710e-02,3.905648190993815660e-04,1.135117244643879530e-07,5.781958360545395635e-19
2.804324426754906119e-13,3.114532446488738060e-04,3.171613514423370361e-01,6.825271844863891602e-01,2.490210325464439521e-28
9.036812186241149902e-01,9.388820827007293701e-02,2.430487889796495438e-03,4.223934743641244438e-11,6.281802795948905722e-20
2.881075147342926357e-07,1.428586780093610287e-03,2.189764566719532013e-02,9.766735434532165527e-01,3.979740680477546547e-15
7.098045898601412773e-06,1.586099527776241302e-02,2.641995809972286224e-02,9.577119946479797363e-01,5.169542094743406757e-13
1.018937781371853646e-10,3.865444450639188290e-04,1.079681608825922012e-02,9.888166189193725586e-01,3.287698166018972906e-17
3.767515346407890320e-02,4.169291555881500244e-01,5.452768206596374512e-01,1.189082759083248675e-04,8.270101895240401096e-15
8.461869538400890178e-10,6.283416748046875000e-01,3.707071244716644287e-01,9.511624230071902275e-04,2.324793795285083842e-25
9.999994039535522461e-01,6.239641265892714728e-07,1.101548630089155267e-08,5.665082728552491009e-14,1.733107526951396470e-20
9.986961483955383301e-01,8.774820016697049141e-04,4.253074293956160545e-04,1.185320456897898111e-06,1.177600938040857664e-14
9.994528889656066895e-01,5.172939854674041271e-04,2.962510916404426098e-05,1.776915752316199359e-07,7.301131053905063339e-12
1.417547679238850833e-07,5.289129912853240967e-02,9.470768570899963379e-01,3.171686694258823991e-05,1.887961082942817029e-23
9.999668598175048828e-01,2.021841464738827199e-05,1.282613811781629920e-05,1.543033922857262041e-09,3.488110899429889070e-15
3.167330286935055028e-11,3.638285488705150783e-05,1.742414198815822601e-02,9.825395345687866211e-01,2.744963925685451911e-21
7.507202625274658203e-01,6.060516089200973511e-02,1.886733621358871460e-01,1.222594505634333473e-06,8.868714544799567473e-18
7.107086695144673033e-15,5.774041866857260175e-08,1.644231844693422318e-03,9.983556866645812988e-01,8.147869174787135110e-25
3.180718133322102403e-09,4.592593759298324585e-02,9.540005326271057129e-01,7.347658538492396474e-05,4.362798009663925707e-26
7.733690552413463593e-03,9.646263718605041504e-01,2.763973549008369446e-02,2.326008541331248125e-07,8.391381787761422554e-22
5.572658181190490723e-01,4.380934536457061768e-01,4.581884481012821198e-03,5.881281686015427113e-05,9.740183267616521305e-16
5.944967435000947376e-11,3.397286171093583107e-03,4.194482788443565369e-02,9.546579718589782715e-01,2.769770660281198068e-22
2.228384464979171753e-01,7.771093845367431641e-01,5.228531881584785879e-05,6.281108987961359080e-13,2.854674623550432051e-23
7.860376349810849206e-09,2.618510974571108818e-03,6.727057695388793945e-01,3.246756792068481445e-01,6.643857811358805264e-19
9.557306170463562012e-01,4.417832940816879272e-02,9.105826029554009438e-05,8.718802589624541355e-13,5.990181563463042929e-20
9.358528898660220530e-14,6.911174859851598740e-03,5.516741871833801270e-01,4.414146840572357178e-01,1.381376622989147593e-28
7.045508027076721191e-01,2.865220606327056885e-01,8.913672529160976410e-03,1.345130567642627284e-05,2.131790056980609194e-11
1.934729937022594548e-12,2.631966890476178378e-05,8.942102640867233276e-02,9.105526208877563477e-01,4.072055816540170563e-24
2.365928366998559795e-06,2.332992106676101685e-02,9.765983819961547852e-01,6.933907570783048868e-05,1.222732694609174207e-18
4.866184099228121340e-05,9.978842139244079590e-01,2.067122841253876686e-03,2.569522594697559725e-09,1.206952742123529858e-21
9.999561309814453125e-01,4.330274168751202524e-05,6.432815666812530253e-07,6.784454183346444456e-13,6.123205872818980552e-23
9.396569657837972045e-05,1.162143945693969727e-01,8.815382719039916992e-01,2.153350040316581726e-03,2.242088164569134082e-15
8.415332470310728924e-15,4.911349151370814070e-06,6.507458630949258804e-03,9.934875965118408203e-01,2.391063041704306465e-25
4.615167803478925634e-09,2.245074808597564697e-01,7.754839658737182617e-01,8.509437066095415503e-06,1.673522459278647421e-24
9.983450174331665039e-01,1.606312813237309456e-03,4.865321534452959895e-05,5.853303619574035110e-09,3.178037707247184955e-16
1.976120285689830780e-02,9.411091208457946777e-01,3.400404751300811768e-02,5.125644151121377945e-03,4.354278575072548230e-14
2.297452092170715332e-02,8.111187815666198730e-01,1.643817722797393799e-01,1.524931634776294231e-03,2.048974739876641138e-10
1.947763492353260517e-03,9.686788916587829590e-01,2.936812862753868103e-02,5.369115115172462538e-06,7.875187183143186886e-15
1.822087913751602173e-03,9.456191062927246094e-01,5.224259197711944580e-02,3.161923377774655819e-04,5.648825851523042729e-11
2.174855617340654135e-04,9.487144351005554199e-01,5.087159201502799988e-02,1.964439870789647102e-04,5.771476504178030265e-13
6.168703108001480362e-14,7.112211733328877017e-06,2.908340247813612223e-04,9.997020363807678223e-01,2.035607032488222406e-26
1.661619393189539551e-07,9.992172718048095703e-01,7.825988577678799629e-04,1.532858284747362632e-08,3.178172912373999191e-22
9.998936653137207031e-01,1.060597569448873401e-04,2.156393463792483089e-07,9.880920734395282068e-12,9.809720172723567074e-18
9.569038748741149902e-01,4.092435538768768311e-02,2.171515021473169327e-03,1.827892646133477683e-07,9.191938524352391560e-14
9.976133108139038086e-01,2.258185762912034988e-03,1.264546735910698771e-04,2.081849061141838320e-06,1.725833538579468751e-11
9.993491768836975098e-01,2.551985671743750572e-04,3.938763984479010105e-04,1.565259481139946729e-06,2.383602151212471654e-07
9.730842709541320801e-01,1.198707520961761475e-02,1.485281158238649368e-02,7.590842869831249118e-05,1.235777886271494097e-11
9.989276528358459473e-01,1.022153766825795174e-03,4.965270636603236198e-05,4.464728533548623091e-07,7.482828647074196704e-14
5.611765219182274222e-11,1.042871037498116493e-03,1.313407272100448608e-01,8.676163554191589355e-01,1.140769356902953300e-22
5.908377352170646191e-05,9.431427717208862305e-01,5.679807439446449280e-02,4.301974332321378824e-09,2.007920794217060631e-24
9.971541166305541992e-01,2.845438662916421890e-03,4.458259752482263139e-07,2.205851332755942584e-13,3.966516021918598407e-21
8.943921923637390137e-01,1.023428291082382202e-01,3.264913102611899376e-03,1.344123035096345120e-07,1.133981322722516852e-17
1.926241368055343628e-01,8.055666685104370117e-01,1.805927837267518044e-03,3.240355226807878353e-06,2.516741968907471039e-13
2.740273773670196533e-01,7.248283624649047852e-01,1.143246772699058056e-03,9.948337265086593106e-07,4.406954662306006298e-11
6.867855042219161987e-02,9.305123686790466309e-01,8.084612200036644936e-04,6.940912271602428518e-07,2.482500153794947595e-13
2.323543876409530640e-01,7.598232030868530273e-01,7.761161308735609055e-03,6.120151374489068985e-05,3.219935776344051703e-11
1.852286607027053833e-01,8.146339058876037598e-01,1.369862147839739919e-04,3.921293796338432003e-07,2.621118891322962025e-14
1.466942429542541504e-01,8.156028985977172852e-01,3.757158294320106506e-02,1.312983076786622405e-04,2.240774787942712010e-10
1.833011060953140259e-01,8.162600398063659668e-01,4.386553482618182898e-04,1.528954669538507005e-07,1.048030689264193606e-15
1.613363435903902854e-11,3.128470416413620114e-05,3.384642070159316063e-03,9.965840578079223633e-01,3.648012711994469329e-21
6.026040222373296729e-10,3.584112506359815598e-03,9.963049888610839844e-01,1.109465301851741970e-04,1.544432763765910760e-22
8.256123401224613190e-04,9.991601705551147461e-01,1.422561672370648012e-05,9.423940516839479642e-10,2.235353531336968248e-17
9.946815371513366699e-01,5.313164554536342621e-03,5.314910595188848674e-06,1.985695635697837247e-10,2.391481721286759583e-17
9.166193604469299316e-01,7.680551707744598389e-02,6.574132945388555527e-03,9.634069328967598267e-07,2.943738269345947832e-17
8.732669084565714002e-05,9.631227254867553711e-01,3.670838475227355957e-02,8.147834887495264411e-05,1.810183647742416459e-18
9.999217987060546875e-01,4.155663918936625123e-05,3.661161099444143474e-05,4.738456738095919718e-08,5.635441657596274023e-13
2.211662381887435913e-01,7.777971625328063965e-01,1.035754103213548660e-03,8.654539556118834298e-07,1.005868168476732713e-16
7.788514536815390604e-15,2.950907801277935505e-04,1.481296378187835217e-03,9.982236027717590332e-01,5.164000552535078076e-23
9.616392127043127402e-09,1.099328473210334778e-01,8.900634646415710449e-01,3.587793344195233658e-06,3.168894353125983720e-20
2.355928154429420829e-04,9.997629523277282715e-01,1.424913193659449462e-06,7.081971727801450456e-13,2.426552421500206282e-20
9.999207258224487305e-01,7.909510168246924877e-05,9.339845519207301550e-08,5.470071444413360240e-12,1.245712694332280312e-16
1.462053507566452026e-02,9.730937480926513672e-01,1.224171090871095657e-02,4.409542452776804566e-05,2.466021613261873077e-17
9.990259286496439017e-09,9.871838092803955078e-01,1.203956175595521927e-02,7.766445633023977280e-04,6.066514695118231303e-19
9.999866485595703125e-01,1.248743410542374477e-05,8.729418254915799480e-07,5.259814805924634129e-10,9.121973602909186352e-14
7.651828229427337646e-02,9.206399321556091309e-01,2.837291918694972992e-03,4.370961960376007482e-06,1.543322749608203059e-16
6.538482862777916793e-13,2.828470314852893353e-06,1.316680689342319965e-03,9.986805319786071777e-01,1.714142524453333022e-23
1.047017690325446893e-07,6.840661168098449707e-02,9.291483759880065918e-01,2.444854471832513809e-03,3.894859481872275019e-21
5.661180694005452096e-05,9.440473318099975586e-01,5.589602515101432800e-02,8.597159251166885952e-08,3.575614213556905750e-20
9.996957778930664062e-01,3.041112504433840513e-04,1.433960790109267691e-07,4.352533009574846568e-14,9.752994181341514748e-21
9.240830540657043457e-01,4.449872672557830811e-02,3.019195422530174255e-02,1.226341817528009415e-03,1.869858163704857246e-13
9.965623021125793457e-01,8.570253266952931881e-04,2.572835888713598251e-03,7.799487320880871266e-06,4.840668421657312592e-10
9.980682730674743652e-01,1.033993088640272617e-03,8.960184641182422638e-04,1.689475425337150227e-06,5.576930584005879155e-10
7.239356637001037598e-01,2.712965309619903564e-01,4.581267014145851135e-03,1.866159873316064477e-04,1.520499059992630464e-09
9.938321113586425781e-01,5.051682237535715103e-03,1.105482224375009537e-03,1.062939190887846053e-05,1.790309567262227119e-11
4.276270310077379122e-11,1.315659483225317672e-05,5.976974964141845703e-03,9.940098524093627930e-01,1.241980980668130023e-18
1.102934334085148294e-06,2.755008824169635773e-02,9.716094732284545898e-01,8.394240285269916058e-04,3.886670959263496908e-19
6.002735972288064659e-06,9.998981952667236328e-01,9.581488120602443814e-05,2.320624595264497714e-11,4.585081941312179786e-25
9.998176693916320801e-01,1.820081670302897692e-04,3.899768330484221224e-07,6.520134367311858359e-13,1.936938530063357899e-19
7.736517000012099743e-05,1.456310153007507324e-01,5.696917772293090820e-01,2.845997512340545654e-01,4.299270406563748787e-18
9.794469922608239898e-12,1.146446302300319076e-04,5.653772037476301193e-03,9.942315816879272461e-01,1.413864671919308453e-22
9.036530412842580517e-10,9.521110914647579193e-03,9.900078773498535156e-01,4.710647626779973507e-04,2.517936461122436157e-17
6.779474404083885020e-08,9.467858672142028809e-01,5.321327224373817444e-02,7.911015131867316086e-07,3.394327888793106379e-20
9.998841285705566406e-01,9.982042683986946940e-05,1.612511005077976733e-05,1.687010392492638289e-10,9.116385853611091820e-16
1.763878287874831585e-08,7.189767202362418175e-04,7.794440258294343948e-03,9.914865493774414062e-01,1.584830573484440481e-17
1.230724956258200109e-05,1.280587981455028057e-03,1.815479062497615814e-02,9.805522561073303223e-01,1.425816669592405717e-11
7.471871121822459827e-09,7.066249963827431202e-05,2.489806152880191803e-03,9.974395036697387695e-01,3.127445329280192053e-15
1.270534350471252960e-12,2.156041773559991270e-06,8.186000050045549870e-04,9.991791844367980957e-01,4.900529656106781356e-22
3.438250517628915759e-10,4.160221293568611145e-02,9.567359089851379395e-01,1.661817426793277264e-03,7.228859004484486369e-21
2.270277491334127262e-06,9.844277501106262207e-01,1.556339953094720840e-02,6.644769200647715479e-06,7.347353208844075784e-18
9.967226386070251465e-01,2.755588386207818985e-03,4.777761641889810562e-04,4.401465412229299545e-05,1.247656200575875118e-09
1.455054879188537598e-01,7.896806597709655762e-01,6.305608898401260376e-02,1.757760881446301937e-03,2.481904005230406440e-12
9.686774015426635742e-01,2.187879197299480438e-02,9.237438440322875977e-03,2.063909632852301002e-04,9.590278224336223900e-12
9.986428618431091309e-01,1.316513051278889179e-03,4.057284604641608894e-05,3.480509747078031069e-08,1.972894097439573113e-13
9.999313354492187500e-01,6.295538332778960466e-05,5.779350431112106889e-06,5.365205169027831289e-09,2.395840314605313798e-14
9.578799605369567871e-01,1.963379420340061188e-02,2.222526818513870239e-02,2.609002112876623869e-04,9.189942318243993213e-08
4.153258986727692559e-11,2.202882897108793259e-03,4.791532754898071289e-01,5.186438560485839844e-01,1.131301953189470058e-23
8.828483721856628108e-09,9.994372725486755371e-01,5.627259961329400539e-04,3.830593897635736766e-10,1.138503086602814783e-27
9.999921321868896484e-01,7.661412382731214166e-06,2.320453376114528510e-07,4.236701592850999898e-14,9.575514664541306586e-21
9.913607239723205566e-01,8.411507122218608856e-03,2.269359538331627846e-04,8.225152328122931067e-07,6.737266975236202776e-17
9.994328618049621582e-01,4.483172378968447447e-04,1.182787964353337884e-04,5.293297249409079086e-07,2.908542276382902747e-13
9.997962117195129395e-01,1.448212424293160439e-04,5.884104393771849573e-05,1.238969105088472134e-07,1.122597154123994301e-11
1.505861780485683726e-14,2.066307788481935859e-04,4.628354310989379883e-01,5.369579195976257324e-01,2.263963744807360096e-24
3.388257852066089981e-08,9.938716888427734375e-01,6.128305569291114807e-03,2.167744561631934630e-08,1.100824785432799399e-23
9.999431371688842773e-01,5.682613482349552214e-05,5.890280263542990724e-09,2.966276135241380056e-15,1.909614298738287878e-21
1.583496214152546600e-06,2.024795487523078918e-02,2.551904916763305664e-01,7.245600223541259766e-01,1.958504369403534160e-18
1.259039208889589645e-06,8.245300268754363060e-04,3.369341418147087097e-02,9.654808044433593750e-01,3.000352245298432141e-13
7.206119789771037176e-07,7.625129073858261108e-03,9.542358666658401489e-02,8.969505429267883301e-01,3.115460302767466335e-17
8.138758712448179722e-04,1.569099575281143188e-01,3.842148482799530029e-01,4.580613672733306885e-01,3.999682095939816051e-12
1.367937301210986334e-07,6.432167137973010540e-04,4.296281933784484863e-02,9.563938379287719727e-01,1.304474331189904067e-17
3.577470351207034938e-13,2.265615912619978189e-04,6.096354871988296509e-02,9.388098716735839844e-01,2.621631385968394318e-23
3.563502104952931404e-03,7.011932134628295898e-01,2.952306866645812988e-01,1.266115668840939179e-05,3.389106670999931853e-16
4.192710093775531277e-06,9.549479931592941284e-02,7.452922463417053223e-01,1.592087745666503906e-01,9.634024628337139844e-16
1.283720330036430823e-08,5.305958446115255356e-03,7.855253815650939941e-01,2.091686874628067017e-01,5.310403166049075245e-18
1.246873580384999514e-06,1.328564155846834183e-02,9.867130517959594727e-01,9.292432423535501584e-08,8.926271426182232245e-20
1.391373700698750326e-07,4.074730724096298218e-02,2.572682499885559082e-01,7.019843459129333496e-01,3.326326177136219213e-17
4.350743889808654785e-01,6.298207491636276245e-02,5.019379854202270508e-01,5.578257969318656251e-06,3.748817899715869290e-15
4.145458643023403056e-09,3.481881693005561829e-02,4.846404194831848145e-01,4.805406928062438965e-01,6.242386347291046839e-21
2.453140190983305047e-10,9.764263522811233997e-04,9.987884163856506348e-01,2.351567527512088418e-04,1.634804525100914670e-25
8.619573712348937988e-01,1.333701610565185547e-01,4.672425799071788788e-03,6.764369686607096810e-08,1.700365702053804537e-17
1.871989853680133820e-02,3.559547662734985352e-02,9.401786923408508301e-01,5.505955312401056290e-03,6.090194022282511177e-17
6.330131087452173233e-03,8.291475474834442139e-03,9.842709898948669434e-01,1.107388176023960114e-03,5.024667544561468857e-14
1.322450116276741028e-03,3.987716883420944214e-02,9.524303078651428223e-01,6.370077375322580338e-03,2.379861498841284728e-12
1.449269359000027180e-03,3.796131582930684090e-03,9.921438694000244141e-01,2.610747935250401497e-03,3.026992447929116592e-13
9.511515498161315918e-03,2.372720837593078613e-01,7.507104873657226562e-01,2.505812793970108032e-03,3.191977498290254900e-12
1.903688144622162071e-12,1.380102476105093956e-03,1.202235817909240723e-01,8.783963918685913086e-01,5.369109156398941026e-20
1.539929428417963209e-08,7.571866735816001892e-04,9.991791844367980957e-01,6.363476131809875369e-05,2.619690462736427225e-25
9.988841414451599121e-01,1.089189201593399048e-03,2.662378756213001907e-05,1.289773322865617189e-11,3.516902237521332382e-16
9.491730452282354236e-06,8.531412109732627869e-03,2.946013510227203369e-01,6.968576908111572266e-01,2.218512258142480487e-18
2.007914529089660505e-10,1.915800385177135468e-03,2.885821834206581116e-02,9.692259430885314941e-01,5.461595652001823920e-18
8.702860474586486816e-01,4.426092654466629028e-02,8.545261621475219727e-02,4.036504606119706295e-07,1.231299502292462333e-16
1.296339723921846598e-05,1.728432369418442249e-03,4.251647740602493286e-02,9.557421207427978516e-01,7.190773444454279500e-16
5.172419920563697815e-02,3.355612754821777344e-01,5.959073901176452637e-01,1.680714450776576996e-02,1.372362726931308785e-11
2.685125800780951977e-04,4.197672475129365921e-03,9.823641777038574219e-01,1.316958852112293243e-02,1.080080374638893448e-13
4.817138712660123945e-14,6.857815151306567714e-06,2.768440172076225281e-03,9.972246885299682617e-01,1.688704442387033143e-23
2.486464367734697589e-09,1.221720576286315918e-01,8.776512145996093750e-01,1.766898349160328507e-04,2.053309400564614906e-18
8.360891661141067743e-05,5.926058888435363770e-01,4.073025286197662354e-01,7.931541404104791582e-06,1.149364553085590947e-20
9.995828270912170410e-01,2.685007930267602205e-04,1.486829278292134404e-04,1.412284733603996756e-09,1.045546129871659929e-14
9.254831820726394653e-05,7.449630647897720337e-02,9.107379913330078125e-01,1.467313896864652634e-02,5.454571234240023609e-17
2.711762499529868364e-05,1.197500713169574738e-02,7.533170580863952637e-01,2.346808314323425293e-01,4.716024662801410194e-13
4.432312721291964408e-07,3.277227748185396194e-03,4.059987664222717285e-01,5.907235741615295410e-01,1.774234005427841737e-14
6.059290439189291000e-13,1.204829459311440587e-04,1.506588701158761978e-02,9.848136305809020996e-01,1.033409211595171125e-19
2.310047442222185055e-08,1.560659892857074738e-02,9.843701124191284180e-01,2.325612513232044876e-05,9.582408665647310549e-19
2.355331707803998142e-05,9.897346496582031250e-01,1.024174597114324570e-02,3.464646347595135012e-09,7.483946758114533540e-23
9.999589920043945312e-01,4.060826540808193386e-05,3.644404955593927298e-07,6.390979759296477880e-12,1.038320208741292593e-19
5.829402059316635132e-02,8.793606162071228027e-01,6.210149452090263367e-02,2.438497031107544899e-04,7.126942807612890451e-13
9.126312099397182465e-03,9.739241003990173340e-01,1.674819923937320709e-02,2.013634220929816365e-04,1.144316737720918464e-12
2.218613401055335999e-03,9.612934589385986328e-01,3.509156405925750732e-02,1.396444393321871758e-03,1.744993455288224027e-10
8.145886386046186090e-05,6.005346775054931641e-01,3.897845745086669922e-01,9.599189274013042450e-03,1.043103212312879169e-12
2.861082786694169044e-03,9.613502621650695801e-01,2.108394168317317963e-02,1.470473781228065491e-02,2.122859830630541289e-12
7.434995327737503601e-12,2.856192004401236773e-04,1.115918741561472416e-03,9.985985159873962402e-01,9.487724144361721122e-20
8.231361370292233914e-09,1.380513329058885574e-02,9.850543737411499023e-01,1.140436506830155849e-03,2.119669907304038673e-16
4.776504169967665803e-08,9.997882246971130371e-01,2.117904223268851638e-04,6.690705212086811571e-10,2.261813704410180228e-24
9.997256398200988770e-01,2.740474883466959000e-04,1.839117516055921442e-07,2.410162867894083405e-11,8.049981431534176338e-17
1.931092629092745483e-05,2.638744749128818512e-02,9.382167458534240723e-01,3.537657111883163452e-02,2.293776338472078031e-16
5.358039966568695078e-12,4.747058483189903200e-05,1.555359642952680588e-02,9.843989610671997070e-01,7.185893110893465373e-20
3.522621430662731257e-11,1.899971626698970795e-03,9.969838261604309082e-01,1.116254250518977642e-03,1.753581980397264857e-24
9.150019650405738503e-06,9.908360242843627930e-01,9.154588915407657623e-03,2.225519750709281652e-07,8.705314940957067493e-18
9.996312856674194336e-01,3.555788425728678703e-04,1.308619812334654853e-05,1.901429881601135463e-11,2.090064252912928757e-16
9.799236977414693683e-06,4.201685264706611633e-02,9.019103646278381348e-01,5.606295168399810791e-02,5.869614173069757132e-20
5.439859232865273952e-04,8.584084920585155487e-03,7.820797562599182129e-01,2.087920904159545898e-01,6.923602663411188018e-11
1.746494504573092854e-08,4.532080783974379301e-04,2.121499739587306976e-02,9.783318042755126953e-01,2.802080280723791630e-16
9.207087200394266369e-15,4.242167415213771164e-05,2.117368280887603760e-01,7.882207632064819336e-01,1.690812293516925659e-25
3.749743271441730030e-08,4.505115747451782227e-02,9.548237919807434082e-01,1.251334469998255372e-04,3.788961800369319051e-19
1.387126278132200241e-02,9.860740900039672852e-01,5.465242065838538110e-05,1.449627397287489572e-11,2.287234042154822428e-20
1.975846389541402459e-04,9.291861653327941895e-01,6.761872023344039917e-02,2.997526433318853378e-03,6.758065922195591324e-14
9.108405560255050659e-03,1.240958347916603088e-01,7.408288717269897461e-01,1.259669065475463867e-01,1.587578246642351587e-08
4.742168675875291228e-05,3.121789172291755676e-02,9.364572763442993164e-01,3.227736055850982666e-02,6.944197007783398101e-14
