note,chord,bar,correct,,assigned,,reassigned,,category,model output,,,,
45,39,,1,,1,,,,,0.025168823568563436,0.8914186337753952,0.041464776019310444,0.0000000011083694263506685,0.00000000000000000001
46,40,,1,,1,,,,,0.1624071270448278,0.6421713451353159,0.08652938319224618,0.0000000007165827286369795,0.00000000000000000001
47,41,,2,,2,,,,,0.0000006332983615453529,0.29421675106162276,0.9801953885868413,0.000029072582680139726,0.00000000000000000001
48,41,,1,,1,,,,,0.007091090015022698,0.9492128009227762,0.000018436523321362577,0.00000005410593846176815,0.00000000000000000001
49,42,,0,,0,,,,,0.8947363860097802,0.10435384506006937,0.0024160611195327025,0.0000000007084010729569477,0.00000000000000000001
50,43,,2,,2,,,,,0.0000020533647011514515,0.017363731352060565,0.9786427367680508,0.00019074135214293883,0.00000000000000000001
51,43,,1,,1,,,,,0.0004638981157795078,0.9867197345740667,0.0003641685504034872,0.00000006506630912583568,0.00000000000000000001
52,43,,0,,0,,,,,0.9989549917558093,0.00017639230099436378,0.000028558795607642905,0.00000007525030077716633,0.00000000000000000001
53,44,,2,,2,,,,,0.0006393085583548133,0.30010410289208195,0.8851473495478395,0.00000024269989805800373,0.00000000000000000001
54,45,,2,,2,,,,,0.0010582638906472428,0.13692866730199882,0.9778714179020868,0.0000009586889470714863,0.00000000000000000001
55,46,,2,,2,,,,,0.0022966351994165167,0.29231627227791945,0.8679263309307244,0.00000003330322340418397,0.00000000000000000001
56,47,,3,,2,,,,I,0.000002855906682451959,0.0003532498928677661,0.889634435247748,0.7346598112843986,0.00000000000000000001
57,47,,2,,2,,,,,0.00007528468798719921,0.005225101877049589,0.9978465932587147,0.000001601671247482849,0.00000000000000000001
58,47,,1,,1,,,,,0.0018530194590512035,0.8970919670287063,0.01691379329532328,0.0000000005827345457586559,0.00000000000000000001
59,47,,0,,0,,,,,0.9892787544085466,0.0002982789849854222,0.00009048438672264793,0.00000006986714220721135,0.00000000000000000001
60,48,,0,,0,,,,,0.9967737682752852,0.006124498853352812,0.0016843573885808088,0.0000042098543911104094,0.00000000000000000001
61,49,,0,,0,,,,,0.9919248965084387,0.010289901778152968,0.0045188531730444475,0.00001365991630020432,0.00000000000000000001
62,50,,0,,0,,,,,0.9967232718952707,0.005173134372633142,0.00424087456223876,0.0000034211243901968995,0.00000000000000000001
63,51,,0,,0,,,,,0.9987756690498636,0.002020995404556651,0.0018766542474353213,0.0000014305610456646517,0.00000000000000000001
64,52,,0,,0,,,,,0.9993222624875622,0.0019076485003320274,0.0007846116210287283,0.0000009809800963233144,0.00000000000000000001
65,53,,3,,3,,,,,0.000038383416080163055,0.00004855086361455699,0.0022942856282237504,0.9980523871661209,0.00000000000000000001
66,53,,2,,2,,,,,0.000012847441372504272,0.0027851063196433342,0.9874576894153289,0.0010272367449395748,0.00000000000000000001
67,53,,1,,1,,,,,0.0012360489415841323,0.9952951070476194,0.00025751125368971787,0.0000022668242809479786,0.00000000000000000001
68,53,,0,,0,,,,,0.9997934621528604,0.0000918530333109537,0.00004608791345995926,0.0000003675704158448523,0.00000000000000000001
69,54,,0,,0,,,,,0.9943170745518769,0.008512151183464683,0.001015258707231435,0.000053259949004061146,0.00000000000000000001
70,55,,3,,3,,,,,0.00006757297986349004,0.00006694170570682588,0.004362171266688065,0.9964682693805401,0.00000000000000000001
71,55,,2,,2,,,,,0.000008315076154186785,0.005906070695893292,0.9861147345280339,0.001148632929875579,0.00000000000000000001
72,55,,1,,1,,,,,0.0016770674437778489,0.996795168836988,0.00022608794332494345,0.000004060939654823039,0.00000000000000000001
73,55,,0,,0,,,,,0.9998215656697489,0.00009193745088555532,0.00004849588438378954,0.000000430990507940311,0.00000000000000000001
74,56,,3,,3,,,,,0.000007030817988457537,0.00042218055049607844,0.09651785568344715,0.9893113566448685,0.00000000000000000001
75,56,,2,,2,,,,,0.0000012338898572955153,0.2763304518856006,0.8653941431871163,0.00009733279832665311,0.00000000000000000001
76,56,,0,,0,,,,,0.9739701291528822,0.03920285593722003,0.00002104911943940288,0.00000006787855068660864,0.00000000000000000001
77,57,,0,,0,,,,,0.9946289334144169,0.0021723856007312124,0.004269016671731459,0.0000546326140358888,0.00000000000000000001
78,58,,3,,3,,,,,0.000017284038005834458,0.00016066060131318351,0.013087007903558198,0.9920225812720654,0.00000000000000000001
79,58,,1,,1,,,,,0.0008923038413580777,0.603026937283956,0.5620524544508141,0.00000042984215007376017,0.00000000000000000001
80,58,,0,,0,,,,,0.9997409056405131,0.00002330505887708919,0.001784569425129491,0.0000026927395261400244,0.00000000000000000001
81,59,,0,,0,,,,,0.9796379079013444,0.028503306942595386,0.0011444287788060828,0.0008152574136509193,0.00000000000000000001
82,60,,2,,2,,,,,0.00015168914476952175,0.4808127789755385,0.7668267164590064,0.0993508995273887,0.00000000000000000001
83,60,,0,,1,,,,I,0.5631901255027074,0.6176068429809622,0.0000006068645852921298,0.00011155004919043959,0.00000000000000000001
84,61,,3,,3,,,,,0.0001970706896367331,0.0000516322645897313,0.007374300944382848,0.994715937839578,0.00000000000000000001
85,61,,2,,2,,,,,0.00002144170287132906,0.004117911179947127,0.9917886858384997,0.0009082115635787485,0.00000000000000000001
86,61,,1,,1,,,,,0.0077769150973667454,0.9794930890291189,0.00015071376782160316,0.000002636763080819184,0.00000000000000000001
87,61,,0,,0,,,,,0.9996471065344121,0.00013908766950076156,0.000058018595946065166,0.0000004419390376884149,0.00000000000000000001
88,62,,1,,2,,,,I,0.06223065818706285,0.15593547266532884,0.6218204082116032,0.0009930493151791386,0.00000000000000000001
89,63,,1,,1,0,,,S,0.3497699407254197,0.3596504818130306,0.026793677081291604,0.0015050477570209945,0.00000000000000000001
90,64,,1,,1,,,,,0.19842568066514368,0.8459779458338016,0.010649524507574415,0.00031729249421479723,0.00000000000000000001
91,65,,1,,1,,,,,0.07640039684406612,0.907749514199551,0.014140455582324768,0.0006112222378069159,0.00000000000000000001
92,66,,1,,1,,,,,0.016281207116753935,0.618623039118558,0.37077512306019184,0.0017313720317761582,0.00000000000000000001
93,67,,1,,1,,,,,0.006627031887006827,0.9192851611897512,0.11429407582789186,0.009599113882255771,0.00000000000000000001
94,68,,3,,3,,,,,0.000021901395901327495,0.00016945684115771598,0.005410619350681115,0.9947541644432777,0.00000000000000000001
95,68,,2,,2,,,,,0.00000021468905594190547,0.027627233827999458,0.9197179569947015,0.0011311667133763101,0.00000000000000000001
96,68,,1,,1,,,,,0.00010387254826661567,0.9964427180266507,0.00033386344444391765,0.00005553605117304248,0.00000000000000000001
97,68,,0,,0,,,,,0.9992584773148623,0.00019526861053919623,0.00005128055726525822,0.0000002009233247679553,0.00000000000000000001
98,69,,1,,1,,,,,0.07314393969757176,0.21987690715677174,0.2016930591589322,0.007529504595554084,0.00000000000000000001
99,70,,3,,3,,,,,0.0000013481310554995726,0.003164666589233786,0.051376335917788556,0.9580277343534981,0.00000000000000000001
100,70,,1,,1,,,,,0.1415250794047928,0.8653595720608076,0.0166910415021604,0.00000003413333232565514,0.00000000000000000001
101,71,,1,,1,,,,,0.007614359005543832,0.6952355357176196,0.09709194889369649,0.04619008852691351,0.00000000000000000001
102,72,,3,,3,,,,,0.000029475706259277154,0.00010994718854275083,0.002638903414900287,0.9980717325838051,0.00000000000000000001
103,72,,2,,2,,,,,0.0000009368180322161462,0.029287191221012886,0.9702296396361372,0.0003364602101377037,0.00000000000000000001
104,72,,1,,1,,,,,0.0012716436699877745,0.9986821323859973,0.00006485108343199107,0.000001462123038844137,0.00000000000000000001
105,72,,0,,0,,,,,0.9989187790712124,0.00034727502921234156,0.00007445676108557148,0.0000004695263854626768,0.00000000000000000001
106,73,,2,,2,,,,,0.00378392886251135,0.1471995786305959,0.8026553300271748,0.009793937009841417,0.00000000000000000001
107,74,,2,,2,,,,,0.0013720547893034875,0.06952611897466233,0.860071920989274,0.02790968744831377,0.00000000000000000001
108,75,,2,,2,,,,,0.004889613372842644,0.07064455960354048,0.8947021610336318,0.0029126530332486385,0.00000000000000000001
109,76,,3,,3,,,,,0.00003377630431425648,0.00010114614158775316,0.009751157721905494,0.9911964964657922,0.00000000000000000001
110,76,,2,,2,,,,,0.0000047007656617185506,0.003918601452819417,0.9881548502866228,0.0007765443847282206,0.00000000000000000001
111,76,,1,,1,,,,,0.0035374533896852718,0.9948239361617853,0.0002725046066692384,0.000000753285897418342,0.00000000000000000001
112,76,,0,,0,,,,,0.9995423361031519,0.00012203843355117472,0.00006130697038034689,0.00000038176554799263103,0.00000000000000000001
113,77,,2,,2,,,,,0.004129534869691576,0.2016047135426125,0.8222972839988444,0.0067972754729396555,0.00000000000000000001
114,78,,3,,3,,,,,0.000017822120464634436,0.00033343622356282705,0.027946645076095143,0.9575425775053951,0.00000000000000000001
115,78,,2,,2,,,,,0.00002212788249436932,0.27404032603264644,0.9260831634588897,0.00014877709328778126,0.00000000000000000001
116,78,,0,,1,0,,,S,0.5279467862805204,0.5412601169083393,0.00013294816969827616,0.000000024853717640374485,0.00000000000000000001
117,79,,2,,2,,,,,0.011501716387629311,0.0346503938195136,0.7755966893669062,0.00583991409376144,0.00000000000000000001
118,80,,2,,2,,,,,0.013823185232488643,0.030956764702865836,0.7914862376140831,0.003052030275809289,0.00000000000000000001
119,81,,2,,2,,,,,0.0743166405438851,0.039004446223246544,0.6100208819926554,0.0006793832118600549,0.00000000000000000001
120,82,,2,,2,,,,,0.005018465976484605,0.024210351769639635,0.8480387050982349,0.003170557247148192,0.00000000000000000001
121,83,,2,,2,,,,,0.036448760195451714,0.03446206103433551,0.6890843152301123,0.0006224500717355497,0.00000000000000000001
122,84,,2,,2,,,,,0.00329604924927473,0.02156647872773687,0.879267611990602,0.002827890112102123,0.00000000000000000001
123,85,,2,,2,,,,,0.0020547493120541605,0.023110075053797103,0.9090755460449318,0.0045056203400147465,0.00000000000000000001
124,86,,2,,2,,,,,0.001861805986223904,0.011319525978259883,0.583900281770549,0.03360903998459939,0.00000000000000000001
125,87,,3,,3,,,,,0.000038711179712837476,0.00025061545932674926,0.04395380464455868,0.9345965649330767,0.00000000000000000001
126,87,,2,,2,,,,,0.000008523235842063345,0.17966666488907887,0.8805352561224176,0.000022246619380187482,0.00000000000000000001
127,87,,0,,0,,,,,0.8018172994141832,0.10303414902024079,0.00022256013346140063,0.0000000035198298441116683,0.00000000000000000001
128,88,,2,,2,,,,,0.004949894947389481,0.01833244897835856,0.9443957912320499,0.01464293532897154,0.00000000000000000001
129,89,,2,,2,,,,,0.0000657411250000021,0.0022385496863769174,0.6442255056565129,0.5492473703934876,0.00000000000000000001
130,89,,1,,1,,,,,0.12253732030877441,0.8058245927506238,0.0002034532346155584,0.00005123295116018661,0.00000000000000000001
131,89,,0,,0,,,,,0.999737873619964,0.00003251345106902414,0.0001351950285712852,0.0000018728751460941483,0.00000000000000000001
132,90,,0,,0,,,,,0.9268607716393703,0.12467546952751889,0.02379260133388221,0.000017069823934394045,0.00000000000000000001
133,91,,0,,0,,,,,0.9880881521473427,0.012130893712161465,0.007637207153148706,0.000013560452690904926,0.00000000000000000001
134,92,,0,,0,,,,,0.9942287161266039,0.005957984909913137,0.0043797487307508706,0.000004468224712062837,0.00000000000000000001
135,93,,0,,0,,,,,0.9944299090428659,0.009758297192517121,0.006950703368829362,0.000006770025496438667,0.00000000000000000001
136,94,,3,,3,,,,,0.00006344345204008286,0.00009655005122529411,0.009660403801896379,0.990098313895562,0.00000000000000000001
137,94,,2,,2,,,,,0.000005138526343724017,0.006849477286136211,0.9896609574719015,0.00040542618709314937,0.00000000000000000001
138,94,,1,,1,,,,,0.00892631573622661,0.9923105631491488,0.00023689382722127679,0.0000004633780803918032,0.00000000000000000001
139,94,,0,,0,,,,,0.9994854539563912,0.00019956803200733944,0.0000624501049568712,0.00000044493392318971933,0.00000000000000000001
140,95,,3,,3,,,,,0.00013803626967830474,0.004164166332130771,0.06182610000484626,0.9647800149212064,0.00000000000000000001
141,96,,3,,3,,,,,0.00022614311414446734,0.0038666433146606134,0.05443870739700652,0.9664955569535947,0.00000000000000000001
142,97,,3,,3,,,,,0.00009568335591335984,0.003435624051326505,0.04452347233975056,0.9851398235190008,0.00000000000000000001
143,98,,3,,3,,,,,0.00015448691285647933,0.0033947762566963165,0.04464514264880592,0.981261517192608,0.00000000000000000001
144,99,,3,,3,,,,,0.00033475600261475365,0.004153923581813787,0.04881795105037338,0.9711547307035557,0.00000000000000000001
145,100,,3,,3,,,,,0.000016449338908204714,0.011218604354944576,0.39130440811418105,0.8858524807584877,0.00000000000000000001
146,100,,1,,1,,,,,0.05024006061050107,0.7949565568720178,0.10191860747968776,0.0000009959379707317708,0.00000000000000000001
147,101,,0,,1,,,,I,0.3756651666137685,0.44003975365418796,0.004976974112924194,0.0026316706144499796,0.00000000000000000001
148,102,,3,,3,,,,,0.000033741254272078424,0.0001259898744416976,0.019968989567398353,0.9980083532402463,0.00000000000000000001
149,102,,2,,2,,,,,0.00014294841909461253,0.0009032932697536571,0.9478231749674244,0.010591795916026547,0.00000000000000000001
150,102,,1,,1,,,,,0.0010162661836072358,0.9971296024909785,0.00016141451123962263,0.00000558360974552731,0.00000000000000000001
151,102,,0,,0,,,,,0.9996812450110483,0.00010168431632348822,0.00004914791949473196,0.00000037476784403870144,0.00000000000000000001
152,103,,3,,3,,,,,0.00038062057881328953,0.004929053546568965,0.07930143768193934,0.9070870152650634,0.00000000000000000001
153,104,,3,,2,,,,I,0.0005586626393776715,0.055563604464589904,0.6977926569544148,0.2120610928082229,0.00000000000000000001
154,105,,3,,2,,,,I,0.0008774543781236631,0.011669069686622435,0.5682987304431727,0.3962015899796554,0.00000000000000000001
155,106,,3,,3,,,,,0.0004107839910419072,0.007728281275046887,0.4769048376270661,0.6430630526309267,0.00000000000000000001
156,107,,3,,3,,,,,0.00008317464122583641,0.03524259882006346,0.08517604909708758,0.8585943053990285,0.00000000000000000001
157,108,,3,,3,,,,,0.0001539000524639365,0.004549322425767044,0.052788640272048305,0.9795566879143317,0.00000000000000000001
158,109,,3,,3,,,,,0.000037875939950929407,0.00004807445852624492,0.0014383815675976237,0.999301964691538,0.00000000000000000001
159,109,,2,,2,,,,,0.0000023419719208739944,0.11943781242738641,0.799647181637303,0.0008218975073831864,0.00000000000000000001
160,109,,1,,1,,,,,0.0006112155770661093,0.9915995605156386,0.0001511093731239931,0.00000391886636141412,0.00000000000000000001
161,109,,0,,0,,,,,0.9998007686844387,0.00010786808875368128,0.00004463321672634112,0.0000002872997099363302,0.00000000000000000001
162,110,,0,,0,,,,,0.9959353408684102,0.008177855651989367,0.0021100295086604894,0.0000079687909324545,0.00000000000000000001
163,111,,0,,0,,,,,0.9973169458027332,0.00535633639086312,0.0020524549583826163,0.00000381557351321663,0.00000000000000000001
164,112,,0,,0,,,,,0.9979883580808027,0.0036706546475162556,0.0019982631518517145,0.000002435325526696222,0.00000000000000000001
165,113,,0,,0,,,,,0.997973189756757,0.0033695444771334173,0.002405401724046075,0.0000027473327068057284,0.00000000000000000001
166,114,,0,,0,,,,,0.9968153363435078,0.0039819837578212395,0.00455138241098423,0.00001056822740036422,0.00000000000000000001
167,115,,0,,0,,,,,0.9133920409544607,0.13799103561819626,0.004387689119320937,0.00007386603934117271,0.00000000000000000001
168,116,,3,,3,,,,,0.00003047578511256423,0.00006879300717698809,0.003475784689660512,0.9976443734739183,0.00000000000000000001
169,116,,2,,2,,,,,0.000019935124172177882,0.012527893684532615,0.992894823056424,0.00020413865022883077,0.00000000000000000001
170,116,,1,,1,,,,,0.015659191521445095,0.9717813152046205,0.00007101085917485387,0.0000028695650952715445,0.00000000000000000001
171,116,,0,,0,,,,,0.9996352895566044,0.0001371678352145578,0.00005565220786833527,0.0000004372826470749693,0.00000000000000000001
172,117,,1,,1,,,,,0.15829261275629675,0.7161297658497527,0.04111168714445461,0.0008855353824466027,0.00000000000000000001
173,118,,1,,1,,,,,0.17436092626019384,0.811690330246862,0.018971683115177183,0.0004543189447588602,0.00000000000000000001
174,119,,1,,1,,,,,0.41247080292849553,0.7072552758145009,0.004262269632843915,0.0001589699158466333,0.00000000000000000001
175,120,,1,,1,,,,,0.07272226797623757,0.8902433168183713,0.012735138050754298,0.0006629093650115318,0.00000000000000000001
176,121,,1,,1,,,,,0.26531695389724363,0.829497632215561,0.0032625224842490444,0.00012564586069911823,0.00000000000000000001
177,122,,1,,1,,,,,0.0480428178415897,0.938662151772628,0.009898526319102933,0.0005451170952858544,0.00000000000000000001
178,123,,1,,1,,,,,0.028313367167851378,0.9639033581142774,0.015753385481411978,0.0006589062001553433,0.00000000000000000001
179,124,,1,,1,,,,,0.04398971177539787,0.8869964013037691,0.23569694830341176,0.001533661739622017,0.00000000000000000001
180,125,,3,,3,,,,,0.00005007184298226005,0.00010516820070902123,0.0029613307261061265,0.9981228256835974,0.00000000000000000001
181,125,,2,,2,,,,,0.00000024576326797108626,0.030902327540926613,0.8666545180524917,0.0006247754841738535,0.00000000000000000001
182,125,,1,,1,,,,,0.000057456142400755745,0.9965570249399611,0.0003605835261499096,0.00017192268990671764,0.00000000000000000001
183,125,,0,,0,,,,,0.9992840742527237,0.0001958586030933422,0.00005471091380349319,0.00000018698158529086524,0.00000000000000000001
184,126,,0,,0,,,,,0.9465517685437722,0.0459455307521169,0.0058812665701862355,0.00022729563857835314,0.00000000000000000001
185,127,,0,,0,,,,,0.986738095319851,0.011745747191040096,0.003866533971115865,0.0002206444076484766,0.00000000000000000001
186,128,,0,,0,,,,,0.9921659929135276,0.006476043707490908,0.003452850806677968,0.00006334363209183022,0.00000000000000000001
187,129,,0,,0,,,,,0.9914973044402783,0.007760407697931075,0.006438098015335545,0.000027743957758410438,0.00000000000000000001
188,130,,0,,0,,,,,0.9980830541996846,0.0028694440989698784,0.002528529443497008,0.000005948018632249998,0.00000000000000000001
189,131,,2,,2,,,,,0.00004904929321937304,0.08323354893165075,0.771183495758942,0.3138850104631893,0.00000000000000000001
190,131,,0,,0,,,,,0.9820833071817356,0.01245944715815007,0.0000019780466643873353,0.000006904752267930402,0.00000000000000000001
191,132,,3,,3,,,,,0.00014416536505886963,0.0022011082435356316,0.2600661756653053,0.5691253240090459,0.00000000000000000001
192,133,,3,,3,,,,,0.000005412859884083567,0.0010088863495497338,0.031825832360177525,0.9881102736993556,0.00000000000000000001
193,133,,1,,1,,,,,0.044993101223090325,0.456035091861309,0.38704624341607774,0.0000013959204312673595,0.00000000000000000001
194,134,,3,,3,,,,,0.000051477394507761334,0.007681584496655405,0.10594442384066938,0.972148249253181,0.00000000000000000001
195,135,,3,,3,,,,,0.000002160750439093908,0.00048054032221284246,0.018014564401194446,0.9946743566098991,0.00000000000000000001
196,135,,1,,2,,,,I,0.0000044261787761554265,0.205396662933389,0.9250300404418409,0.00007328910326656083,0.00000000000000000001
197,135,,0,,0,,,,,0.9998951525822087,0.0000697804171857764,0.0006325224640154261,0.0000009782315592807377,0.00000000000000000001
198,136,,1,,1,,,,,0.000012102642587629597,0.6029899780690958,0.18436333458001328,0.14544910495658575,0.00000000000000000001
199,136,,0,,0,,,,,0.999652902367484,0.000026120695678460392,0.0013508617579675816,0.000004170111049700731,0.00000000000000000001
200,137,,0,,0,,,,,0.9867072870701988,0.046666330720424115,0.00040999282917823354,0.0005637971267298522,0.00000000000000000001
201,138,,3,,3,,,,,0.000002992909738262951,0.0002882834569938681,0.0039592172804134695,0.9937289233497332,0.00000000000000000001
202,138,,1,,1,,,,,0.0015199923869991948,0.9406645491991691,0.01900686768431601,0.00000030907716530295647,0.00000000000000000001
203,138,,0,,0,,,,,0.9991611169783603,0.00009241828067020575,0.0038768929166455505,0.0000008437637301578953,0.00000000000000000001
204,139,,2,,1,,,,I,0.007976666964508959,0.4821766219750979,0.26816704941681874,0.04191947629669739,0.00000000000000000001
205,140,,2,,2,,,,,0.002246403628916288,0.09417578484799752,0.8888313146281803,0.007018239259739911,0.00000000000000000001
206,141,,2,,2,,,,,0.0014080307472191635,0.0691589142920611,0.9099488718304811,0.014201532346373905,0.00000000000000000001
207,142,,2,,3,,,,I,0.00004128892804817938,0.001420059259799828,0.6524968464928339,0.7240973594224431,0.00000000000000000001
208,142,,1,,1,,,,,0.0025973930803913307,0.9936486522741459,0.00010706949657279164,0.00003871351922531718,0.00000000000000000001
209,142,,0,,0,,,,,0.9999126983052419,0.00008510848561516605,0.00004240605981565806,0.0000005291277165368999,0.00000000000000000001
210,143,,1,,1,,,,,0.13122171840500188,0.7543854754918153,0.026156117397812238,0.0001448970301209698,0.00000000000000000001
211,144,,3,,3,,,,,0.0000218230960077608,0.0007496644798951127,0.04577491677982473,0.8662814613683937,0.00000000000000000001
212,144,,2,,2,,,,,0.0000008245485356881326,0.08575715583397088,0.9849435390101045,0.00026626465365569587,0.00000000000000000001
213,144,,1,,0,,,,I,0.6762401524072542,0.2396127311132804,0.000026822248751574675,0.000000009031243921024253,0.00000000000000000001
214,145,,1,,1,,,,,0.000004209449522905011,0.5051236846064212,0.41941097354083196,0.18025941140561358,0.00000000000000000001
215,145,,0,,0,,,,,0.9681838811838822,0.00002318156604030427,0.01564138925953566,0.0010466788362736036,0.00000000000000000001
216,146,,3,,3,,,,,0.0000009558654534966599,0.0010389633618912895,0.05059298318746234,0.9877715774169358,0.00000000000000000001
217,146,,1,,1,,,,,0.024125598244347693,0.8476170659352772,0.03951585374753377,0.00000008277302034151412,0.00000000000000000001
218,146,,0,,0,,,,,0.9931165384170163,0.00004184305694548505,0.029256322260633842,0.0000009225518774309354,0.00000000000000000001
219,147,,2,,1,,,,I,0.06337597303895988,0.5547529143899584,0.029424646007904516,0.05026503903389472,0.00000000000000000001
220,148,,3,,3,,,,,0.00006683194760006947,0.00006557107561824452,0.005072257577816587,0.9977008602154891,0.00000000000000000001
221,148,,2,,2,,,,,0.0000015658950649921204,0.013802052344979015,0.9686932151618766,0.00031012612428269896,0.00000000000000000001
222,148,,1,,1,,,,,0.0009956195302891742,0.9688961325378006,0.003055585674448532,0.0000020088353205710115,0.00000000000000000001
